emetteur,fiscal_year,report_year,publication_date,status,status_reason,diagnostic,core_metrics_count,report_title,report_url,resultat_operationnel,resultat_net,chiffre_affaires,capitaux_propres,total_actif,dettes_totales,actifs_courants,passifs_courants,marge_operationnelle,marge_nette,roe,roa,ratio_endettement,autonomie_financiere,ratio_liquidite_generale,company_url,truth_status,truth_reason
BIIC,2021,,,missing_report,no_candidate_for_fiscal_year,fy=2024 pub=2025 title=BANQUE INTERNATIONALE POUR L'INDUSTRIE ET LE COMMERCE DU BENIN : Etats financiers - Exercice 2024 [score=60]; fy=2024 pub=2025 title=BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN: Etats financiers - Exercice 2024 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/biic,missing_or_error,missing_report
BIIC,2022,,,missing_report,no_candidate_for_fiscal_year,fy=2024 pub=2025 title=BANQUE INTERNATIONALE POUR L'INDUSTRIE ET LE COMMERCE DU BENIN : Etats financiers - Exercice 2024 [score=60]; fy=2024 pub=2025 title=BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN: Etats financiers - Exercice 2024 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/biic,missing_or_error,missing_report
BIIC,2023,,,missing_report,nearest_report_is_different_fiscal_year,fy=2024 pub=2025 title=BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN: Etats financiers - Exercice 2024 [score=60]; fy=2024 pub=2025 title=BANQUE INTERNATIONALE POUR L'INDUSTRIE ET LE COMMERCE DU BENIN : Etats financiers - Exercice 2024 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/biic,missing_or_error,missing_report
BIIC,2024,2025.0,2025-06-26,ok,,,7,BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN: Etats financiers - Exercice 2024,https://www.brvm.org/sites/default/files/20250626_-_etats_financiers_-_exercice_2024_-_biic_bn.pdf,32660.0,30341.0,45207.0,95569.0,1520447.0,1424878.0,10398.0,,0.7224544871369478,0.6711571216846949,0.3174774246879218,0.0199553157722696,14.909416233297408,0.0628558575208474,,https://www.brvm.org/fr/rapports-societe-cotes/biic,verified_like,passes_rule_checks
BIIC,2025,,,missing_report,nearest_report_is_different_fiscal_year,fy=2024 pub=2025 title=BANQUE INTERNATIONALE POUR L’INDUSTRIE ET LE COMMERCE DU BENIN: Etats financiers - Exercice 2024 [score=60]; fy=2024 pub=2025 title=BANQUE INTERNATIONALE POUR L'INDUSTRIE ET LE COMMERCE DU BENIN : Etats financiers - Exercice 2024 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/biic,missing_or_error,missing_report
BOLLORE TRANSPORT & LOGISTICS,2020,,,missing_report,nearest_report_is_different_fiscal_year,fy=2021 pub=2022 title=BOLLORE TRANSPORT & LOGISTICS CI : Etats financiers exercice 2021 [score=60]; fy=2019 pub=2020 title=BOLLORE TRANSPORT & LOGISTICS : Etats financiers exercice 2019 [score=60]; fy=2019 pub=2020 title=BOLLORE TRANSPORT & LOGISTICS : Etats Financiers exercice 2019 - Comptes individuels [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/bollore-transport-logistics,missing_or_error,missing_report
BOLLORE TRANSPORT & LOGISTICS,2021,2022.0,2022-04-27,ok,,,7,BOLLORE TRANSPORT & LOGISTICS CI : Etats financiers exercice 2021,https://www.brvm.org/sites/default/files/20220427_-_etats_financiers_exercice_2021_-_bollore_transport_logistics_ci.pdf,,1394234213454872.0,88721263.0,-5443530.0,170881121.0,176324651.0,2888672.0,8849506.0,,15714769.676519057,-256126853.98167583,8159088.641833477,-32.39160085459252,-0.0318556547858788,0.3264218364279317,https://www.brvm.org/fr/rapports-societe-cotes/bollore-transport-logistics,needs_review,non_positive_equity;extreme_net_margin
BOLLORE TRANSPORT & LOGISTICS,2022,2023.0,2023-10-02,ok,,,8,AFRICA GLOBAL LOGISTICS CI : Etats financiers exercice 2022,https://www.brvm.org/sites/default/files/20231002_-_etats_financiers_exercice_2022_-_africa_global_logistics_ci_ex_bollore.pdf,722915.0,10044129.0,86997124.0,-7076589.0,92924206.0,100000795.0,45670.0,6910392.0,0.0083096425118605,0.1154535752239349,-1.4193461002186225,0.1080894788597924,-14.131214205035787,-0.0761544198720406,0.0066088870211704,https://www.brvm.org/fr/rapports-societe-cotes/bollore-transport-logistics,needs_review,non_positive_equity
BOLLORE TRANSPORT & LOGISTICS,2023,2024.0,2024-06-13,ok,,,8,AFRICA GLOBAL LOGISTICS CI (ex AFRICA GLOBAL LOGISTICS CI ) : Etats financiers - Exercice 2023,https://www.brvm.org/sites/default/files/20240613_-_etats_financiers_-_exercice_2023_-_africa_global_logistics_ci.pdf,547366.0,17138527.0,82623385.0,712820.0,96698627.0,95985807.0,114812236.0,-1552125.0,0.0066248314566148,0.2074294946884589,24.043274599478128,0.1772365082288086,134.65644482478044,0.0073715627834095,-73.97099846983974,https://www.brvm.org/fr/rapports-societe-cotes/bollore-transport-logistics,verified_like,passes_rule_checks
BOLLORE TRANSPORT & LOGISTICS,2024,,,missing_report,nearest_report_is_different_fiscal_year,fy=2023 pub=2024 title=AFRICA GLOBAL LOGISTICS CI (ex AFRICA GLOBAL LOGISTICS CI ) : Etats financiers - Exercice 2023 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/bollore-transport-logistics,missing_or_error,missing_report
BOLLORE TRANSPORT & LOGISTICS,2025,,,missing_report,no_candidate_for_fiscal_year,fy=2023 pub=2024 title=AFRICA GLOBAL LOGISTICS CI (ex AFRICA GLOBAL LOGISTICS CI ) : Etats financiers - Exercice 2023 [score=60]; fy=2022 pub=2023 title=AFRICA GLOBAL LOGISTICS CI (ex BOLLORE) : Etats financiers - exercice 2022 [score=60]; fy=2022 pub=2023 title=AFRICA GLOBAL LOGISTICS CI (ex BOLLORE) : Etats financiers exercice 2022 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/bollore-transport-logistics,missing_or_error,missing_report
CFAO MOTORS CI,2020,2021.0,2021-05-11,ok,,,8,CFAO MOTORS CÔTE D'IVOIRE : Etats Financiers - Exercice 2020,https://www.brvm.org/sites/default/files/20210511_-_etats_financiers_-_exercice_2020_-_cfao_motors_ci.pdf,5450011658.0,3779508079.0,99126215810.0,23392004981.0,51094286602.0,27702281621.0,29222096946.0,26913308158.0,0.0549805277389616,0.0381282393170779,0.1615726433911877,0.0739712466961434,1.1842628130209871,0.4578203657722536,1.0857861387550647,https://www.brvm.org/fr/rapports-societe-cotes/cfao-motors-ci,verified_like,passes_rule_checks
CFAO MOTORS CI,2021,2022.0,2022-04-27,ok,,,8,CFAO MOTORS CI : Etats financiers exercice 2021,https://www.brvm.org/sites/default/files/20220427_-_etats_financiers_exercice_2021_-_cfao_motors_ci.pdf,9408220777.0,6710916633.0,119731739139.0,25619459159.0,66380321677.0,40760862518.0,36993828838.0,39908063193.0,0.0785775003742134,0.056049604568168,0.2619460696399004,0.1010979830084983,1.5910118267926392,0.3859496084345858,0.9269763019842274,https://www.brvm.org/fr/rapports-societe-cotes/cfao-motors-ci,verified_like,passes_rule_checks
CFAO MOTORS CI,2022,,,ok,,,8,CFAO MOTORS CI : Etats financiers provisoire exercice 2022,https://www.brvm.org/sites/default/files/etats_financiers_provisoire_exercice_2022_-_cfao_motors_ci_.pdf,9880523627.0,5533563559.0,146375310833.0,17133122722.0,86527037180.0,69393914458.0,56348777526.0,68498898692.0,0.0675012990289921,0.0378039406202406,0.3229746059015009,0.0639518437166485,4.050278258317375,0.1980088915601998,0.8226231166046614,https://www.brvm.org/fr/rapports-societe-cotes/cfao-motors-ci,verified_like,passes_rule_checks
CFAO MOTORS CI,2023,,,missing_report,nearest_report_is_different_fiscal_year,fy=2022 pub=None title=CFAO MOTORS CI : Etats financiers provisoire exercice 2022 [score=70]; fy=2024 pub=2025 title=CFAO MOTORS CÔTE D'IVOIRE : Etats financiers - Exercice 2024 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/cfao-motors-ci,missing_or_error,missing_report
CFAO MOTORS CI,2024,2025.0,2025-05-16,ok,,,8,CFAO MOTORS CÔTE D'IVOIRE : Etats financiers - Exercice 2024,https://www.brvm.org/sites/default/files/20250516_-_etats_financiers_-_exercice_2024_-_cfao_motors_ci.pdf,7846693699.0,4693479450.0,158313246307.0,19452985667.0,80524552245.0,61071566578.0,61343754629.0,60012128287.0,0.049564353470358,0.0296467892579148,0.2412729608885698,0.0582863154050189,3.1394443826482465,0.2415783152424531,1.022189287065969,https://www.brvm.org/fr/rapports-societe-cotes/cfao-motors-ci,verified_like,passes_rule_checks
CFAO MOTORS CI,2025,,,missing_report,nearest_report_is_different_fiscal_year,fy=2024 pub=2025 title=CFAO MOTORS CÔTE D'IVOIRE : Etats financiers - Exercice 2024 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/cfao-motors-ci,missing_or_error,missing_report
CIE CI,2020,2021.0,2021-06-04,ok,,,6,CIE CI : Etats financiers exercice 2020,https://www.brvm.org/sites/default/files/20210604_-_etats_financiers_exercice_2020_-_cie_ci.pdf,,,722628.0,5858.0,1237732.0,1193045.0,-856.0,1003709.0,,,,,203.660805735746,0.004732850083863,-0.0008528368282041,https://www.brvm.org/fr/rapports-societe-cotes/cie-ci,verified_like,passes_rule_checks
CIE CI,2021,2022.0,2022-06-03,ok,,,8,CIE CI : Etats financiers Exercice 2021,https://www.brvm.org/sites/default/files/20220603_-_etat_financier_exercice_2021_-_cie.pdf,15805.0,3.681,2317830.0,0.0,406971.0,406971.0,1895141.0,343882.0,0.0068188780022693,1.5881233740179393e-06,,9.044870519029611e-06,,0.0,5.511021222396055,https://www.brvm.org/fr/rapports-societe-cotes/cie-ci,needs_review,non_positive_equity
CIE CI,2022,2023.0,2023-04-27,ok,,,4,CIE CÔTE D'IVOIRE : Etats financiers par secteur Syscohada Exercice 2022,https://www.brvm.org/sites/default/files/20230427_-_etats_financiers_par_secteur_syscohada_exercice_2022_-_cie_ci.pdf,,,,,1315397.0,1314815.0,1208945.0,977752.0,,,,,,,1.2364536201408949,https://www.brvm.org/fr/rapports-societe-cotes/cie-ci,needs_review,core_metrics<4
CIE CI,2023,2024.0,2024-05-02,ok,,,8,CIE CI : Etats financiers SYSCOHADA - Exercice 2023,https://www.brvm.org/sites/default/files/20240502_-_etats_financiers_syscohada_-_exercice_2023_-_cie_ci.pdf,16460.0,115021.0,257218.0,-9800.0,1975051.0,1303886.0,-617.0,1053723.0,0.0639924111065322,0.4471732149383013,-11.736836734693878,0.0582369771717287,-133.0495918367347,-0.0049618971864524,-0.000585542879865,https://www.brvm.org/fr/rapports-societe-cotes/cie-ci,needs_review,non_positive_equity;balance_sheet_gap_gt_10pct
CIE CI,2024,,,missing_report,nearest_report_is_different_fiscal_year,fy=2023 pub=2024 title=CIE CI : Etats financiers SYSCOHADA - Exercice 2023 [score=60]; fy=2023 pub=2024 title=CIE CI : Etats financiers - Exercice 2023 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/cie-ci,missing_or_error,missing_report
CIE CI,2025,,,missing_report,no_candidate_for_fiscal_year,fy=2021 pub=2022 title=CIE : Etats financiers IFRS exercice 2021 [score=60]; fy=2021 pub=2022 title=CIE : Etats financiers SYSCOHADA exercice 2021 [score=60]; fy=2023 pub=2024 title=CIE CI : Etats financiers - Exercice 2023 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/cie-ci,missing_or_error,missing_report
CORIS BANK INTERNATIONAL,2020,,,missing_report,no_candidate_for_fiscal_year,fy=2022 pub=2023 title=CORIS BANK INTERNATIONAL BURKINA FASO : Etats financiers Exercice 2022 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/coris-bank-international,missing_or_error,missing_report
CORIS BANK INTERNATIONAL,2021,,,missing_report,nearest_report_is_different_fiscal_year,fy=2022 pub=2023 title=CORIS BANK INTERNATIONAL BURKINA FASO : Etats financiers Exercice 2022 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/coris-bank-international,missing_or_error,missing_report
CORIS BANK INTERNATIONAL,2022,2023.0,2023-04-27,ok,,,7,CORIS BANK INTERNATIONAL BURKINA FASO : Etats financiers Exercice 2022,https://www.brvm.org/sites/default/files/20230427_-_etats_financiers_exercice_2022_-_coris_bank_international_bf.pdf,60745.0,56478.0,111106.0,228513.0,2289034.0,2060521.0,67250.0,,0.546730149586881,0.5083253829676165,0.247154428850875,0.024673290130247,9.017084367191364,0.0998294477058881,,https://www.brvm.org/fr/rapports-societe-cotes/coris-bank-international,verified_like,passes_rule_checks
CORIS BANK INTERNATIONAL,2023,,,missing_report,nearest_report_is_different_fiscal_year,fy=2022 pub=2023 title=CORIS BANK INTERNATIONAL BURKINA FASO : Etats financiers Exercice 2022 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/coris-bank-international,missing_or_error,missing_report
CORIS BANK INTERNATIONAL,2024,,,missing_report,no_candidate_for_fiscal_year,fy=2022 pub=2023 title=CORIS BANK INTERNATIONAL BURKINA FASO : Etats financiers Exercice 2022 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/coris-bank-international,missing_or_error,missing_report
CORIS BANK INTERNATIONAL,2025,,,missing_report,no_candidate_for_fiscal_year,fy=2022 pub=2023 title=CORIS BANK INTERNATIONAL BURKINA FASO : Etats financiers Exercice 2022 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/coris-bank-international,missing_or_error,missing_report
COTE D'IVOIRE TELECOM,2020,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/cote-divoire-telecom,missing_or_error,missing_report
COTE D'IVOIRE TELECOM,2021,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/cote-divoire-telecom,missing_or_error,missing_report
COTE D'IVOIRE TELECOM,2022,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/cote-divoire-telecom,missing_or_error,missing_report
COTE D'IVOIRE TELECOM,2023,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/cote-divoire-telecom,missing_or_error,missing_report
COTE D'IVOIRE TELECOM,2024,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/cote-divoire-telecom,missing_or_error,missing_report
COTE D'IVOIRE TELECOM,2025,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/cote-divoire-telecom,missing_or_error,missing_report
CROWN SIEM CI,2020,2021.0,2021-09-07,ok,,,8,CROWN SIEM CI : Etats financiers - exercice 2020,https://www.brvm.org/sites/default/files/20210907_-_etats_financiers_-_exercice_2020_-_crown_siem_ci.pdf,1127530810.0,736547004.0,19629605607.0,6228056683.0,18119926284.0,11351664351.0,13717453375.0,10387927968.0,0.0574403191064581,0.0375222517836702,0.1182627329019767,0.0406484547705017,1.82266554862696,0.3437131357702823,1.3205187230077644,https://www.brvm.org/fr/rapports-societe-cotes/crown-siem-ci,verified_like,passes_rule_checks
CROWN SIEM CI,2021,2022.0,2022-05-10,ok,,,8,EVIOSYS PACKAGING SIEM : Etats financiers Exercice 2021,https://www.brvm.org/sites/default/files/20220510_-_etats_financiers_exercice_2021_-_eviosys_packaging_siem.pdf,2822883834.0,2383609190.0,23056648977.0,5795669420.0,34167069773.0,28371400353.0,18622332953.0,13703831985.0,0.1224325285437596,0.1033805559679445,0.4112741802999523,0.0697633483303157,4.895275816645871,0.1696273475748844,1.3589142783845944,https://www.brvm.org/fr/rapports-societe-cotes/crown-siem-ci,verified_like,passes_rule_checks
CROWN SIEM CI,2022,,,ok,,,8,CROWN SIEM CI : Etats financiers - Exercice 2022,https://www.brvm.org/sites/default/files/eviosys_packaging_siem_-etats_financiers_de_synthese_-exercice_2022.pdf,3260942191.0,3857786280.0,29602761049.0,12037064890.0,32641610848.0,19772522423.0,28163239833.0,19772522423.0,0.110156690641198,0.1303184616331698,0.3204922724313734,0.1181861488994613,1.6426365234124778,0.368764426058879,1.424362518372449,https://www.brvm.org/fr/rapports-societe-cotes/crown-siem-ci,verified_like,passes_rule_checks
CROWN SIEM CI,2023,2024.0,2024-12-16,ok,,,8,EVIOSYS PACKAGING SIEM CI : Etats financiers de synthèse - Exercice 2023,https://www.brvm.org/sites/default/files/20241216_-_etats_financiers_de_synthese_-exercice_2023_-_eviosys_packaging_siem_ci.pdf,1460428832.0,1012055129.0,27874878137.0,13049120019.0,30745259764.0,16741603893.0,26600691927.0,16741603893.0,0.0523922947688687,0.0363070691834393,0.0775573469725476,0.0329174362737057,1.2829680368196177,0.4244270537690943,1.588897461498434,https://www.brvm.org/fr/rapports-societe-cotes/crown-siem-ci,verified_like,passes_rule_checks
CROWN SIEM CI,2024,,,missing_report,nearest_report_is_different_fiscal_year,fy=2023 pub=2024 title=EVIOSYS PACKAGING SIEM CI : Etats financiers de synthèse - Exercice 2023 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/crown-siem-ci,missing_or_error,missing_report
CROWN SIEM CI,2025,,,missing_report,no_candidate_for_fiscal_year,fy=2019 pub=2020 title=CROWN SIEM CI : Etats Financiers - Exercice 2019 [score=60]; fy=2022 pub=None title=CROWN SIEM CI : Etats financiers - Exercice 2022 [score=60]; fy=2020 pub=2021 title=CROWN SIEM CI : Etats financiers - exercice 2020 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/crown-siem-ci,missing_or_error,missing_report
DC/BR,2020,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/dcbr,missing_or_error,missing_report
DC/BR,2021,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/dcbr,missing_or_error,missing_report
DC/BR,2022,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/dcbr,missing_or_error,missing_report
DC/BR,2023,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/dcbr,missing_or_error,missing_report
DC/BR,2024,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/dcbr,missing_or_error,missing_report
DC/BR,2025,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/dcbr,missing_or_error,missing_report
ECOBANK CI,2020,2021.0,2021-03-24,ok,,,7,ECOBANK CI : Etats financiers exercice 2020,https://www.brvm.org/sites/default/files/20210324_-_etats_financiers_exercice_2020_-_ecobank_ci.pdf,28025.0,30018.0,86521.0,120089.0,1602345.0,1482256.0,58942.0,,0.3239098022445418,0.3469446723916737,0.2499646095812272,0.0187337932842178,12.342978957273356,0.0749457825873953,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-ci,verified_like,passes_rule_checks
ECOBANK CI,2021,2022.0,2022-03-17,ok,,,6,ECOBANK CI : États financiers exercice 2021,https://www.brvm.org/sites/default/files/20220317_-_etats_financiers_exercice_2021_-_ecobank_ci.pdf,,34304.0,90545.0,128527.0,1677707.0,1549180.0,31959.0,,,0.3788613396653598,0.2669011180530161,0.0204469552788418,12.053342877372067,0.0766087284609291,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-ci,verified_like,passes_rule_checks
ECOBANK CI,2022,2023.0,2023-04-05,ok,,,6,ECOBANK CI : Etats financiers exercice 2022,https://www.brvm.org/sites/default/files/20230405_-_etats_financiers_exercice_2022_-_ecobank_ci.pdf,,44598.0,99155.0,144829.0,1901235.0,1756406.0,36336.0,,,0.449780646462609,0.3079355653909092,0.0234573842791659,12.127446851114073,0.0761762748950024,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-ci,verified_like,passes_rule_checks
ECOBANK CI,2023,2024.0,2024-03-28,ok,,,7,ECOBANK CI : Résultats financiers - Exercice 2023,https://www.brvm.org/sites/default/files/20240328_-_resultats_financiers_-_exercice_2023_-_ecobank_ci.pdf,48368.0,48071.0,110189.0,163719.0,1953299.0,1737516.0,39820.0,,0.438954886603926,0.4362595177377052,0.2936189446551713,0.0246101595301077,10.612793872427757,0.08381666094131,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-ci,verified_like,passes_rule_checks
ECOBANK CI,2024,,,missing_report,nearest_report_is_different_fiscal_year,fy=2023 pub=2024 title=ECOBANK CI : Résultats financiers - Exercice 2023 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-ci,missing_or_error,missing_report
ECOBANK CI,2025,,,missing_report,no_candidate_for_fiscal_year,fy=2019 pub=2020 title=ECOBANK CI : Etats financiers Exercice 2019 [score=60]; fy=2020 pub=2021 title=ECOBANK CI : Etats financiers exercice 2020 [score=60]; fy=2022 pub=2023 title=ECOBANK CI : Etats financiers exercice 2022 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-ci,missing_or_error,missing_report
ECOBANK TG,2020,,,missing_report,nearest_report_is_different_fiscal_year,fy=2021 pub=2022 title=Ecobank Transnational Incorporated TOGO : Etats financiers exercice 2021 [score=60]; fy=2019 pub=2020 title=ETI TOGO : Etats financiers exercice 2019 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-tg,missing_or_error,missing_report
ECOBANK TG,2021,2022.0,2022-01-28,ok,,,7,Ecobank Transnational Incorporated TOGO : Etats financiers exercice 2021,https://www.brvm.org/sites/default/files/20220128_-_etats_financiers_exercice_2021_-_eti_tg.pdf,516827.0,349504.0,1741138.0,2128906.0,27257878.0,23000066.0,43600.0,,0.2968328759696245,0.2007330837647561,0.1641707055172938,0.0128221279734247,10.803701995297114,0.078102411346914,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-tg,verified_like,passes_rule_checks
ECOBANK TG,2022,,,missing_report,nearest_report_is_different_fiscal_year,fy=2023 pub=2024 title=ETI TOGO : Etats financiers - Exercice 2023 [score=60]; fy=2021 pub=2022 title=Ecobank Transnational Incorporated TOGO : Etats financiers exercice 2021 [score=60],0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-tg,missing_or_error,missing_report
ECOBANK TG,2023,2024.0,2024-05-02,ok,,,7,ETI TOGO : Etats financiers - Exercice 2023,https://www.brvm.org/sites/default/files/20240502_-_etats_financiers_-_exercice_2023_-_eti_tg.pdf,621172.0,406923.0,2063666.0,1734455.0,27230165.0,23761255.0,145054.0,,0.3010041353591133,0.1971845250151914,0.2346114485530036,0.0149438315926473,13.699551155838575,0.0636960885106645,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-tg,verified_like,passes_rule_checks
ECOBANK TG,2024,2025.0,2025-03-28,ok,,,7,ETI TOGO : Etats financiers certifiés par les Commissaires Aux Comptes - Exercice 2024,https://www.brvm.org/sites/default/files/20250328_-_etats_financiers_certifies_par_les_commissaires_aux_comptes_-_exercice_2024_-_eti_tg.pdf,657755.0,493630.0,2089118.0,1794802.0,27955172.0,24365568.0,2391697.0,,0.3148481799496246,0.2362863179581048,0.2750331234308854,0.0176579131761378,13.575630069500702,0.064202860207764,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-tg,verified_like,passes_rule_checks
ECOBANK TG,2025,2026.0,2026-04-13,ok,,,4,ETI TG : Etats financiers IFRS - Exercice 2025,https://www.brvm.org/sites/default/files/20260413_-_etats_financiers_ifrs_-_exercice_2025_-_eti_tg.pdf,,594.122,17.0,60.0,,,422.321,,,34.948352941176466,9.902033333333332,,,,,https://www.brvm.org/fr/rapports-societe-cotes/ecobank-tg,needs_review,core_metrics<4;extreme_net_margin
EDKSN,2020,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/edksn,missing_or_error,missing_report
EDKSN,2021,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/edksn,missing_or_error,missing_report
EDKSN,2022,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/edksn,missing_or_error,missing_report
EDKSN,2023,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/edksn,missing_or_error,missing_report
EDKSN,2024,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/edksn,missing_or_error,missing_report
EDKSN,2025,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/edksn,missing_or_error,missing_report
FCTC SONATEL,2020,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/fctc-sonatel,missing_or_error,missing_report
FCTC SONATEL,2021,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/fctc-sonatel,missing_or_error,missing_report
FCTC SONATEL,2022,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/fctc-sonatel,missing_or_error,missing_report
FCTC SONATEL,2023,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/fctc-sonatel,missing_or_error,missing_report
FCTC SONATEL,2024,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/fctc-sonatel,missing_or_error,missing_report
FCTC SONATEL,2025,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/fctc-sonatel,missing_or_error,missing_report
FCTCEPT,2020,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/fctcept,missing_or_error,missing_report
FCTCEPT,2021,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/fctcept,missing_or_error,missing_report
FCTCEPT,2022,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/fctcept,missing_or_error,missing_report
FCTCEPT,2023,,,missing_report,no_reports_found_on_company_page,,0,,,,,,,,,,,,,,,,,,https://www.brvm.org/fr/rapports-societe-cotes/fctcept,missing_or_error,missing_report
